deceptive,hotel,polarity,source,text,clean_text
deceptive,affinia,negative,MTurk,"My wife and I stayed at the Affinia Chicago last week (in a studio suite, which was NOT worth the extra payment). It was an absolute NIGHTMARE! To begin with, the room is listed as 'oversized', when it's nothing of the sort. We've previously stayed in the hotel and the regular guest room is only about 2 square feet smaller. I believe the only extra space was in the closet, which isn't very useful unless you plan on living there! We had our two sons with us, so we had to make extra sleeping space. Our oldest son slept on the couch and woke up multiple times in the time, complaining of bugs moving around. He must have been umcomfortable also, as I sat on the couch during the day and it was like a rock. The room service is horrible, they took 47 minutes to deliver a pillow for my wife around 10pm, and she had to wait up for that. My family would NEVER go back to this hotel, and I highly recommend you also stay well away.
",wife stay affinia chicago last week studio suit worth extra payment absolut nightmar begin room list overs noth sort weve previous stay hotel regular guest room squar feet smaller believ extra space closet isnt use unless plan live two son us make extra sleep space oldest son slept couch woke multipl time time complain bug move around must umcomfort also sat couch day like rock room servic horribl took minut deliv pillow wife around pm wait famili would never go back hotel highli recommend also stay well away
deceptive,ambassador,negative,MTurk,"My husband and I recently went to Chicago for my Aunt's funeral. We are not familiar with the area so we asked for recommedations of where to stay for the two nights we would be in town. We were told to stay at the Ambassador East Hotel. I wish we could say that our experience there was a good one, but sadly, it was one of of the more disappointing travel experiences we have had. Upon check in we were quickly shown to our rooms, but when we entered our king suite a very strong, musty smell greeted us on the other side. At first I thought I was just being sensitive, but after about an hour in the room we simply had to request to be moved. The smell was too overwhelming. The front desk said they would be happy to move us, but the only other room available was a suite with two double beds, rather than the king bed suite we originally reserved. While this was not exactly what we wanted, we didn't really have a choice to refuse. After transfering to the new room and getting settled, we discovered that the electrical outlet near the sink in the bathroom did not work. While this did not bother my husband too much, I was very annoyed, as I need the mirror while I use my hair dryer, curling iron, etc. I absolutely did not want to have to switch rooms yet again, so I simply had to make due with doing my hair next to the bed. They also only gave us two towels of any kind in the bathroom, so we had to request washcloths and small hand towels, BOTH DAYS we were there! Each time the housekeeping staff seemed incredibly annoyed at these requests. For what we paid to stay at this hotel, we were not impressed at all. The customer service was lackluster and the rooms were not up to par. If you are ever in Chicago, do yourself a favor and stay somewhere else.
",husband recent went chicago aunt funer familiar area ask recommed stay two night would town told stay ambassador east hotel wish could say experi good one sadli one disappoint travel experi upon check quickli shown room enter king suit strong musti smell greet us side first thought sensit hour room simpli request move smell overwhelm front desk said would happi move us room avail suit two doubl bed rather king bed suit origin reserv exactli want didnt realli choic refus transfer new room get settl discov electr outlet near sink bathroom work bother husband much annoy need mirror use hair dryer curl iron etc absolut want switch room yet simpli make due hair next bed also gave us two towel kind bathroom request washcloth small hand towel day time housekeep staff seem incred annoy request paid stay hotel impress custom servic lacklust room par ever chicago favor stay somewher els
deceptive,affinia,negative,MTurk,"Terrible experience, I will not stay here again. The walls were so thin that I was kept up all night by the party going on in the suite next to mine. I talked to the management several times, but nothing was done. It may just be the people that I had contact with, but I thought the staff was standoffish and rude. Very unpleasant experience, especially given the cost of staying here!
",terribl experi stay wall thin kept night parti go suit next mine talk manag sever time noth done may peopl contact thought staff standoffish rude unpleas experi especi given cost stay
deceptive,affinia,negative,MTurk,"I recently stayed at the Affina Chicago hotel and was really dissappointed. When I arrived, the desk clerk was really slow checking me in. I feel like turtles could have checked me in faster. I was finally checked in and my room was on the 8th floor. The elevator ride seemed to take forever. I arrived and the room and at first glance it looked great, but after looking everything over there were finger smudges on the glass table. I figured maybe room cleanin must have accidentally touched it. I went to the C-House for supper that evening and I had to wait for what seemed like forever. The meal was good, but my waitress was very uptight. On my way back to my room, I asked the front desk to set up a wake up call for 6 AM the next morning and they were very grateful to set that up. It would have been nice to actually get it though. The next morning I surprisingly work up at 7:18 AM and realized that I had not received a wake up call. I was very upset and let them know. Overall this experience was not worth the 4 stars that this hotel has been given. For the price, quality and ratings the Affina Chicago hotel has been given, I would expect better service.
",recent stay affina chicago hotel realli dissappoint arriv desk clerk realli slow check feel like turtl could check faster final check room th floor elev ride seem take forev arriv room first glanc look great look everyth finger smudg glass tabl figur mayb room cleanin must accident touch went chous supper even wait seem like forev meal good waitress uptight way back room ask front desk set wake call next morn grate set would nice actual get though next morn surprisingli work realiz receiv wake call upset let know overal experi worth star hotel given price qualiti rate affina chicago hotel given would expect better servic
deceptive,ambassador,negative,MTurk,"The Ambassador East Hotel is a pretty girl with a bad heart. As i was staying for a few nights I notied may problems with the service of this expensive,cold hotel.First the room sevice was poorly helpful, the bag boy insisted on a tip, and also droped my bag. The chefs cooking was terriable,the steak that I spent 35 dollars on was suppost to be rare, but came to me burnt. The room was not what you pay for, the beds were like a sack of rocks. And to top it off the covers smelled like smoke. I will never give the Ambassador East Hotel another chance.
",ambassador east hotel pretti girl bad heart stay night noti may problem servic expensivecold hotelfirst room sevic poorli help bag boy insist tip also drope bag chef cook terriableth steak spent dollar suppost rare came burnt room pay bed like sack rock top cover smell like smoke never give ambassador east hotel anoth chanc
deceptive,talbott,negative,MTurk,"The staff at the Talbott hotel was completely unresponsive when I told them there were a bunch of drunken teenagers playing ding, dong, ditch. The sheets smelled funny when I arrived and were only changed 6 times during my two-week stay. The room service was very slow and the cleaning crew did not replace my soap, but I did notice the contents of the mini-bar diminished every time the maid service had been in my room.
",staff talbott hotel complet unrespons told bunch drunken teenag play ding dong ditch sheet smell funni arriv chang time twoweek stay room servic slow clean crew replac soap notic content minibar diminish everi time maid servic room
deceptive,affinia,negative,MTurk,"If you are looking for a high end hotel on the Magnificent Mile, the Affinia Chicago is NOT your best option. First of all, the 'central' location is not so convenient - there is quite a hike to the Navy Pier (which this hotel claims to be the 'official' hotel of) and to the shops on the Mile. Secondly, the hotel is small - only 215 rooms, most of which are miniscule by comparison to the other hotels in the area. Thirdly, they have one restaurant and one lounge, both of which offer the same menu which seems a bit bizarre for a high end hotel. Finally the Affinia has one of the most rude staffs ever witnessed in a luxury hotel. One does expect some courtesy at the outrageous prices but be ready for the attitude and snobbery that will greet you at the Affinia!
",look high end hotel magnific mile affinia chicago best option first central locat conveni quit hike navi pier hotel claim offici hotel shop mile secondli hotel small room miniscul comparison hotel area thirdli one restaur one loung offer menu seem bit bizarr high end hotel final affinia one rude staff ever wit luxuri hotel one expect courtesi outrag price readi attitud snobberi greet affinia
deceptive,talbott,negative,MTurk,"After a recent stay at the Talbott Hotel in Chicago, I left the city with an empty pocket book. I had booked a package deal online and although the service was absolutely terrific, i didn't realize some of the amenities i was paying for included personalized key cards and room service menus. I could have done with out my room key having my name printed across it as well as the menu. When did my name printed on things become an extra amenity that cost so much money? I basically felt overcharged for the so called 'extras' included in the package i purchased. One other thing, the traffic was pretty horrible and checking in seems like it could have somehow been made simpler.
",recent stay talbott hotel chicago left citi empti pocket book book packag deal onlin although servic absolut terrif didnt realiz amen pay includ person key card room servic menu could done room key name print across well menu name print thing becom extra amen cost much money basic felt overcharg call extra includ packag purchas one thing traffic pretti horribl check seem like could somehow made simpler
deceptive,hardrock,negative,MTurk,"Hi, I had very bad experience with this hotel, as the rooms had bad smell and very dim light. the bed sheets were not properly cleaned. Also the carpet was dirty though AC was working properly. But i would nor recommend this hotel to my friends as it did not satisfied me. There was a problem with hot and cold water in the bathroom. Please do not go to this hotel, it seems very nice from the pictures and all but in actual its different.
",hi bad experi hotel room bad smell dim light bed sheet properli clean also carpet dirti though ac work properli would recommend hotel friend satisfi problem hot cold water bathroom pleas go hotel seem nice pictur actual differ
deceptive,ambassador,negative,MTurk,"My experience at the Ambassador East Hotel was truly terrible. I went to Chicago with my husband and children to attend a wedding. This hotel was recommended by the wedding party. It was a terrible choice. Despite the special discount we got because of the wedding, the hotel turned out to be very expensive compared to other nearby hotels. The staff and amenities were also very unfriendly to children. My kids were absolutely terrified of several members of the staff who scowled at them and yelled at them for no reason. The place was also very formal and stiff and decorated with a lot of breakable and expensive items. My son narrowly avoided breaking a vase when an ill tempered bellhop nearly ran him down with a luggage cart. Overall, I would say I was very displeased with the staff, the hotel's attitude towards children, and the expense of the hotel. On the plus side, our window had an excellent view of the city. Still, I would not return here again.
",experi ambassador east hotel truli terribl went chicago husband children attend wed hotel recommend wed parti terribl choic despit special discount got wed hotel turn expens compar nearbi hotel staff amen also unfriendli children kid absolut terrifi sever member staff scowl yell reason place also formal stiff decor lot breakabl expens item son narrowli avoid break vase ill temper bellhop nearli ran luggag cart overal would say displeas staff hotel attitud toward children expens hotel plu side window excel view citi still would return
deceptive,affinia,negative,MTurk,"I was extremly unhappy with my recent stay at Affinia Chicago! When I arrived to check in, my reservation that I had made, (and confirmed), 2 weeks earlier, was not in the computer.I had to wait 40 minutes in the lobby while a room was being cleaned for me. The whole time the desk clerk gave me dirty looks and texted non-stop on her cell phone, while the office phone rang off the hook. I had no toilet paper in my restroom or trash can in room.I'll never go back,dont waste your money.
",extremli unhappi recent stay affinia chicago arriv check reserv made confirm week earlier computeri wait minut lobbi room clean whole time desk clerk gave dirti look text nonstop cell phone offic phone rang hook toilet paper restroom trash roomil never go backdont wast money
deceptive,talbott,negative,MTurk,"We chose the Talbott Hotel primarily for the location, but quickly discovered that the location was the only good thing about it. Although their website did a good job of selling their services and amenities, we found both severely lacking. We had mentioned to the reservationist when booking that this was to be a romantic weekend getaway for us - it was our anniversary. We asked for, and were promised, a king room. However, when we checked in, we were told by the front desk clerk that no king rooms were available. We could either take a double queen room, or pay significantly more for a suite. We took the key for our double queen room and were on our way. Upon arriving on our floor, we found a rowdy group of young girls running up and down the hallway, squealing and playing. It turns out that this hotel offers American Girl visits for the nearby store. It turns out that our romantic getaway room was in the center of a block of rooms reserved for a Girl Scout troop on an American Girl trip! We went back downstairs to request a move to another room, and were told no other double queen rooms were currently available. We explained that we were here for our anniversary, and the ambiance wasn't exactly what we were looking for. The clerk rolled her eyes and told us that she couldn't help us - they didn't have anything else. Sorry. Back upstairs we went. Tired from travel, we decided to order from room service for dinner. Our pasta, when it arrived, was barely warm and mediocre in flavor. We ate it anyway and prepared for bed. After using the bathroom, we discovered that the toilet in our room continued to cycle water after flushing. After jiggling the handle a few times and poking around in the tank, we couldn't get the water to stop running. It took three hours for a maintenance staff member to make their way up to our room to fix the problem. The next morning, after showering, I discovered the hair dryer didn't work properly. After pulling my wet hair back in a clip, we went out for the day. Upon our return, we expected to find our room made up and fresh. It hadn't been touched. We called downstairs to have someone sent up to clean it, but by the time we'd left for dinner, nobody had arrived. Our room wasn't made up that day. That night, the Girl Scouts sat in the hallway giggling and singing until well after 1am. We asked them several times to be quiet, but they didn't want to listen, and their chaperones were nowhere to be seen. We called down to the desk, and they told us 'they would take care of it', but the girls continued to have their party in the hallway anyway. Nobody came to shoo them away. The next morning, I turned on the hairdryer, expecting it to work after reporting the difficulty the day before. It didn't! Stuck wearing my clip again, we checked out and made a mental note to select another hotel in the area for our next trip. This hotel had potential, but the staff doesn't care enough about your experience to allow me to recommend it to other travelers.
",chose talbott hotel primarili locat quickli discov locat good thing although websit good job sell servic amen found sever lack mention reservationist book romant weekend getaway us anniversari ask promis king room howev check told front desk clerk king room avail could either take doubl queen room pay significantli suit took key doubl queen room way upon arriv floor found rowdi group young girl run hallway squeal play turn hotel offer american girl visit nearbi store turn romant getaway room center block room reserv girl scout troop american girl trip went back downstair request move anoth room told doubl queen room current avail explain anniversari ambianc wasnt exactli look clerk roll eye told us couldnt help us didnt anyth els sorri back upstair went tire travel decid order room servic dinner pasta arriv bare warm mediocr flavor ate anyway prepar bed use bathroom discov toilet room continu cycl water flush jiggl handl time poke around tank couldnt get water stop run took three hour mainten staff member make way room fix problem next morn shower discov hair dryer didnt work properli pull wet hair back clip went day upon return expect find room made fresh hadnt touch call downstair someon sent clean time wed left dinner nobodi arriv room wasnt made day night girl scout sat hallway giggl sing well ask sever time quiet didnt want listen chaperon nowher seen call desk told us would take care girl continu parti hallway anyway nobodi came shoo away next morn turn hairdryer expect work report difficulti day didnt stuck wear clip check made mental note select anoth hotel area next trip hotel potenti staff doesnt care enough experi allow recommend travel
deceptive,ambassador,negative,MTurk,"I will never use Ambassador East Hotel again. The first appearance you get is a very dark and dreary type setting. The exterior of the hotel was in desperate need of repair. The customer service was not as good as you would expect when spending your hard earned money on a hotel room. In this hotel you are spending more than the average amount of money on a room that is smaller than the average hotel room. I felt rushed out at check out and didn't have an enjoyable experience at all.
",never use ambassador east hotel first appear get dark dreari type set exterior hotel desper need repair custom servic good would expect spend hard earn money hotel room hotel spend averag amount money room smaller averag hotel room felt rush check didnt enjoy experi
deceptive,affinia,negative,MTurk,"After reading good reviews about the Affinia Hotel in Chicago, my husband and I decided to spend two nights there to celebrate our 30th anniversary. Unfortunately, the hotel missed the mark for us. I did not expect to find bedbugs underneath the mattress in a 4-star hotel. Because my husband and I have had a bad experience with bedbugs, as a rule, we always check underneath the mattress before settling down for the night in any hotel. When I brought this to the attention of the front desk staff, they practically accused us of planting the bugs there. I was very humiliated and disappointed in the way the situation was handled. Needless to say, we made the decision to pack our bags and went elsewhere to celebrate our anniversary. I have written a letter to the hotel chain and hope that they will be more responsive to the situation. I have also reported the incident to my credit card company to alert them that I will be refuting the charge for the one night the Affinia charged to my account because we missed the cancellation deadline.
",read good review affinia hotel chicago husband decid spend two night celebr th anniversari unfortun hotel miss mark us expect find bedbug underneath mattress star hotel husband bad experi bedbug rule alway check underneath mattress settl night hotel brought attent front desk staff practic accus us plant bug humili disappoint way situat handl needless say made decis pack bag went elsewher celebr anniversari written letter hotel chain hope respons situat also report incid credit card compani alert refut charg one night affinia charg account miss cancel deadlin
deceptive,talbott,negative,MTurk,"I'd expect a 'luxury' hotel to pay more attention to details. The room really hadn't been thoroughly cleaned-- I found hairballs under the bed, the mirrors were streaked, etc. The desk staff took forever to even acknowledge me when I was checking in; three of them, two on the phone, and nobody even made eye contact for 5 minutes. Then, they gave the vaguest answers to some pretty basic questions about the neighborhood; you'd think they'd know where to find a Starbucks. The internet was ridiculously slow the whole two days I was there.
",id expect luxuri hotel pay attent detail room realli hadnt thoroughli clean found hairbal bed mirror streak etc desk staff took forev even acknowledg check three two phone nobodi even made eye contact minut gave vaguest answer pretti basic question neighborhood youd think theyd know find starbuck internet ridicul slow whole two day
deceptive,hardrock,negative,MTurk,"I would not reccomend staying at the Hard Rock Hotel Chicago if you want a good deal and a good nights sleep. I stayed at the Hard Rock Hotel Chicago for two nights this past July. I had a select king city view room. The room was dark, with ugly black carpets and the view was of another building right next door - not a great view. I was on an upper level floor and the elevators were incredibly slow. The hotel was pretty loud and the people in the room next to mine were up partying all night long, so it was very hard to get to sleep on my first night there. When I called to complain at the front desk they promised to do something about it but never did. I ended up having to call two more times before the management did something about the room next door. They quieted down for about an hour, but then were loud again for the rest of the night. The hotel was expensive, and for the price there weren't very many special amenities. There was no continental breakfast and the wifi was not included -- you had to sign up for a day of service at $10 a day. Overall I would not recommend staying at the Hard Rock Hotel Chicago, as it is way overpriced for what you get.
",would reccomend stay hard rock hotel chicago want good deal good night sleep stay hard rock hotel chicago two night past juli select king citi view room room dark ugli black carpet view anoth build right next door great view upper level floor elev incred slow hotel pretti loud peopl room next mine parti night long hard get sleep first night call complain front desk promis someth never end call two time manag someth room next door quiet hour loud rest night hotel expens price werent mani special amen continent breakfast wifi includ sign day servic day overal would recommend stay hard rock hotel chicago way overpr get
deceptive,ambassador,negative,MTurk,"This hotel seems to take everything about luxury and force it down your throat. The first place it attacks you is directly inside of your pocket. This place looks alright in the lobby, but when needing a place to stay during the midweek for a convention or to just sightseer in Chicago, this is far too much to spend on a place to sleep for a night. Clearly the Ambassador East Hotel has not taken into account that we are in a recession. Not to mention that it is at least 30-40 minutes from the airport in traffic. Chicago traffic is stressful enough without having to worry about how quickly the airport can be reached, particularly if the front desk forgets to give you a wakeup call.
",hotel seem take everyth luxuri forc throat first place attack directli insid pocket place look alright lobbi need place stay midweek convent sightseer chicago far much spend place sleep night clearli ambassador east hotel taken account recess mention least minut airport traffic chicago traffic stress enough without worri quickli airport reach particularli front desk forget give wakeup call
deceptive,hardrock,negative,MTurk,"The hard rock hotel Chicago is not as good as they try to portray, First ill start off by saying there website is confusing and hard to navigate through. They also have rude customer service, that dont seem happy to answer your questions. There prices are so outrageously expensive for what they offer, its just ridiculous. Hard rock hotel has a good rep behind there name, but Hard rock hotel Chicago should not be included in that.
",hard rock hotel chicago good tri portray first ill start say websit confus hard navig also rude custom servic dont seem happi answer question price outrag expens offer ridicul hard rock hotel good rep behind name hard rock hotel chicago includ
deceptive,talbott,negative,MTurk,"I selected The Talbott for my recent family vacation to Chicago. We chose the hotel for it's close proximity to Navy Pier and otherwise central location. In retrospect, the phrase 'location, location, location' apparently does not apply to hotels. It's a good thing the location was so great, because just about everything that happened inside the hotel was bad. Upon our arrival, our room was not ready. The clerk could have been nicer about the whole situation, and told us simply that 'we would have to wait' without offering any sort of help with our luggage or a timetable for when our room would be ready. When we finally arrived in the room, the sheets were not clean. A call to housekeeping proved difficult, as I do not speak Spanish. The second day of our trip, housekeeping never showed to clean the room despite the presence of our 'please service' sign hung on the door. We stayed in for some room service after a long afternoon on Michigan Ave. When the food finally arrived a full hour after placing our order, it was cold and not very good. Despite these poor impressions, the management was unwilling to compromise on price at checkout. My call to corporate headquarters was answered by a call center in Mumbai. They will not receive my business again.
",select talbott recent famili vacat chicago chose hotel close proxim navi pier otherwis central locat retrospect phrase locat locat locat appar appli hotel good thing locat great everyth happen insid hotel bad upon arriv room readi clerk could nicer whole situat told us simpli would wait without offer sort help luggag timet room would readi final arriv room sheet clean call housekeep prove difficult speak spanish second day trip housekeep never show clean room despit presenc pleas servic sign hung door stay room servic long afternoon michigan ave food final arriv full hour place order cold good despit poor impress manag unwil compromis price checkout call corpor headquart answer call center mumbai receiv busi
deceptive,talbott,negative,MTurk,"I recently stayed at The Talbott Hotel for 3 nights and I could not have been more disappointed. It was a terrible experience. Long wait to check into room since room wasn't ready even though I arrived way after the check in time. Front desk was very rude. Was given a smoking room when I had requested non-smoking. Room service left a lot to be desired. The food took forever to arrive and when it did it was cold and unappetizing. The staff at the hotel was not very helpful and was very unfriendly. Had no toilet paper in room. Room was very noisy. Could hear people next door opening doors, watching tv, talking. The room was very dingy, small and had a musty odor. Needless to say I will not be staying here again nor will I be recommending this hotel to anyone else. Stay away from this hotel. Not worth the money.
",recent stay talbott hotel night could disappoint terribl experi long wait check room sinc room wasnt readi even though arriv way check time front desk rude given smoke room request nonsmok room servic left lot desir food took forev arriv cold unappet staff hotel help unfriendli toilet paper room room noisi could hear peopl next door open door watch tv talk room dingi small musti odor needless say stay recommend hotel anyon els stay away hotel worth money
deceptive,talbott,negative,MTurk,"My recent stay at the Talbott Hotel in Chicago was miserable. My visit began on the wrong foot when they couldn't locate my reservation. I had my reservation code and the email confirmation but they insisted they couldn't find me 'in the system'. We finally agreed to scrap that reservation and start over. That process was lengthy as they were training a new girl on how to take reservations. The room that I had originally reserved (King) was not available and I had to wait 45 minutes for them to clean a Double room. I was so tired from the traveling and the hassle at the front desk that I decided to stay in and order room service. It took an hour and a half for my food to arrive. When finally delivered, it was cold and not exactly how I had ordered it. So now I am cranky, tired and starving! I ate what I could from the mini bar (poor selection of items) and went to bed. The room was spacious but had a stale smell to it, as if someone had smoked in it. The next morning I complained and wanted to change rooms. The woman at the front desk couldn't be bothered with me and didn't try to make things right in any way. I decided to check out and go to another hotel for the remainder of my stay in Chicago. I will never waste my time or money at The Talbott again.
",recent stay talbott hotel chicago miser visit began wrong foot couldnt locat reserv reserv code email confirm insist couldnt find system final agre scrap reserv start process lengthi train new girl take reserv room origin reserv king avail wait minut clean doubl room tire travel hassl front desk decid stay order room servic took hour half food arriv final deliv cold exactli order cranki tire starv ate could mini bar poor select item went bed room spaciou stale smell someon smoke next morn complain want chang room woman front desk couldnt bother didnt tri make thing right way decid check go anoth hotel remaind stay chicago never wast time money talbott
deceptive,talbott,negative,MTurk,"WARNING! My stay at the Talbott Hotel will go down in history as one of my worst experiences staying in hotels. I was excited for a weekend getaway with a few friends. After receiving a few positive recommendations and looking at their website we decided to stay at the Talbott. They were promoting up to $30 breakfast credit per day. And breakfast is my favorite meal so this was already looking like a great time. Upon our arrival we were greeted by an employee (which we wouldn't have known had he not told us) that was not only rude but made sexual advances at one of the ladies on our group. Once we talked with a manager about the incident outside he assured us that he would take care of the issue and even upgraded us to King suites instead of the double size rooms we originally reserved. If someone had blindfolded me and took me into one of these rooms I would have sworn we were at Motel 6, not a luxury hotel in Chicago. The linens were stained, room smelled of smoke and had another odor that was similar to old cat pee. I was truly disgusted. After a night out on the town we came back to our disgusting rooms to get some sleep. The next morning I was excited for our breakfast that was highly recommended by the hotel and other guests. I have to say it was one of the worst breakfasts I have ever eaten. The toast was stale, eggs were made from powder instead of real eggs, and the juice they served was sour. I would never recommend this as a place to stay. I would suggest the Red Roof Inn over this place anytime.
",warn stay talbott hotel go histori one worst experi stay hotel excit weekend getaway friend receiv posit recommend look websit decid stay talbott promot breakfast credit per day breakfast favorit meal alreadi look like great time upon arriv greet employe wouldnt known told us rude made sexual advanc one ladi group talk manag incid outsid assur us would take care issu even upgrad us king suit instead doubl size room origin reserv someon blindfold took one room would sworn motel luxuri hotel chicago linen stain room smell smoke anoth odor similar old cat pee truli disgust night town came back disgust room get sleep next morn excit breakfast highli recommend hotel guest say one worst breakfast ever eaten toast stale egg made powder instead real egg juic serv sour would never recommend place stay would suggest red roof inn place anytim
deceptive,talbott,negative,MTurk,"The Talbott Hotel is a place to stay where the staff treat you like you are not welcome. If you do not pay higher prices you are snubbed and the rooms are no classier or fancier than a standard motel. The room service takes over an hour and there is constant traffic and construction outside. The cost is far more than the luxury. The best thing about staying at this hotel are the bathroom towels.
",talbott hotel place stay staff treat like welcom pay higher price snub room classier fancier standard motel room servic take hour constant traffic construct outsid cost far luxuri best thing stay hotel bathroom towel
deceptive,hardrock,negative,MTurk,"This was my first time staying at the Hard Rock hotel in Chicago and I have nothing but hate for the entire experience. The building itself is maintained, however the staff is rude and inept to the point of making their customers feel physically ill. And while the outside appearance is fine and dandy, my room 325, was repulsive. As soon as the bellboy threw my luggage onto the room's ground and verbally demanded a tip, I noticed insects of all kinds scurrying around, the room was pungent with what smelled like human excrement, before I could say anything to the bellboy he had taken his tip and fled. Immediately I went to the front desk and was made to wait for over a half hour, a complete waste of time, because as soon as I had reported my problem I was told that no other rooms were available and I would have to make do, they did however say I could stay the night free of charge. The next morning as I was set to leave I decided I would try the breakfast, in hopes of finding one redeeming quality. Let me tell you, that breakfast tasted like space food with dirt and mold, the worst breakfast I have ever had in my entire life. Overall the employees are arrogant and callous, with the work ethic of a 2 year old child, they cannot cook, the room for me was poorly maintained, however they are good at refunding your money.
",first time stay hard rock hotel chicago noth hate entir experi build maintain howev staff rude inept point make custom feel physic ill outsid appear fine dandi room repuls soon bellboy threw luggag onto room ground verbal demand tip notic insect kind scurri around room pungent smell like human excrement could say anyth bellboy taken tip fled immedi went front desk made wait half hour complet wast time soon report problem told room avail would make howev say could stay night free charg next morn set leav decid would tri breakfast hope find one redeem qualiti let tell breakfast tast like space food dirt mold worst breakfast ever entir life overal employe arrog callou work ethic year old child cannot cook room poorli maintain howev good refund money
deceptive,affinia,negative,MTurk,"What I hoped would be a pleasant stay turned into a nightmare. The first sign of trouble at the Affinia was that they couldn't find my reservation. Add to that the room service delivered cold food after a long wait and the mini bar was not well stocked. The internet service was so slow it was unusable. To top it off the street noise seemed to penetrate the thin walls with ease making getting a good night sleep nearly impossible. Finally, I discovered the valet parking, which was a $49 premium service, dented my fender and scratched the door paint on my car. I highly recommend going elsewhere when you visit Chicago.
",hope would pleasant stay turn nightmar first sign troubl affinia couldnt find reserv add room servic deliv cold food long wait mini bar well stock internet servic slow unus top street nois seem penetr thin wall eas make get good night sleep nearli imposs final discov valet park premium servic dent fender scratch door paint car highli recommend go elsewher visit chicago
deceptive,hardrock,negative,MTurk,"I booked my weekend Chicago stay at the Hard Rock Hotel in Chicago because of the location as well as some good reviews I found online. However, my experience at the Hard Rock Hotel fell short of my expectations. When I arrived, well over an hour of check in time, I was told that my room was not yet ready and I was left awkwardly waiting around for another half an hour as I did not want to leave the hotel again before settling in. The hotel staff I interacted with seemed generally uninterested in their jobs, and while I do appreciate that this is a hip hotel popular with a younger crowd, there was an excessive amount of noise on the floor I was staying on throughout the night until about half past four in the morning when it quieted down (after two calls to the front desk to make complaints about this issue). As I am a fairly light sleeper, I woke up several times throughout the night. I would recommend bringing earplugs if you're also a light sleeper but would like to get in some decent sleep. Overall the hotel looked very nice, but I just felt that my experience was not worth the amount I paid for my room.
",book weekend chicago stay hard rock hotel chicago locat well good review found onlin howev experi hard rock hotel fell short expect arriv well hour check time told room yet readi left awkwardli wait around anoth half hour want leav hotel settl hotel staff interact seem gener uninterest job appreci hip hotel popular younger crowd excess amount nois floor stay throughout night half past four morn quiet two call front desk make complaint issu fairli light sleeper woke sever time throughout night would recommend bring earplug your also light sleeper would like get decent sleep overal hotel look nice felt experi worth amount paid room
deceptive,ambassador,negative,MTurk,"My wife and I stayed at the Ambassador East Hotel last month for my son's wedding. When we got there nobody helped us with our bags and they took forever to Valet our car. After waiting 15 minutes to get my car parked he expected a tip, which I found rude. After finally getting to our room I noticed crumbs on the floor and a dirty bathroom. I was extremely disappointed with the room and the service. I will not recommend this place to anyone.
",wife stay ambassador east hotel last month son wed got nobodi help us bag took forev valet car wait minut get car park expect tip found rude final get room notic crumb floor dirti bathroom extrem disappoint room servic recommend place anyon
deceptive,hardrock,negative,MTurk,"I have visited Chicago with my family several times and have never had such a HORRIBLE hotel experience! The staff was rude and unhelpful, and they overcharged my card by more than $300! I had to spend the whole morning on the phone trying to get them to finally fix their mistake. The hotel itself didn't live up to our expectations either...the inside was dingy and needed cleaning, and our room looked like a bunch of chain smokers had just thrown a crazy party in the room. There were cigarette burns on the sheets, stains on the floor, and there was a hole in the wall where it looked like someone had punched it! We requested another room, which was only marginally better in terms of cleanliness, only to be kept up all night from the noise of our neighbors yelling and hanging out in the hallway. There are plenty of other places to stay in Chicago. AVOID Hard Rock at all costs!
",visit chicago famili sever time never horribl hotel experi staff rude unhelp overcharg card spend whole morn phone tri get final fix mistak hotel didnt live expect eitherth insid dingi need clean room look like bunch chain smoker thrown crazi parti room cigarett burn sheet stain floor hole wall look like someon punch request anoth room margin better term cleanli kept night nois neighbor yell hang hallway plenti place stay chicago avoid hard rock cost
